insurance_num,age,sum_assured
9766,22,471000
9767,20,369000
9768,38,305000
9769,22,459000
9770,37,364000
9771,29,374000
9772,22,469000
9773,30,450000
9774,35,315000
9775,34,302000
9776,34,296000
9777,33,339000
9778,34,326000
9779,38,207000
9780,21,397000
9781,30,433000
9782,31,490000
9783,32,417000
9784,20,233000
9785,37,210000
9786,35,248000
9787,39,473000
9788,22,308000
9789,38,258000
9790,37,219000
9791,38,243000
9792,26,325000
9793,27,318000
9794,40,466000
9795,24,344000
9796,37,292000
9797,23,434000
9798,20,486000
9799,38,200000
9800,28,352000
9801,23,213000
9802,40,496000
9803,28,471000
9804,32,355000
9805,27,426000
9806,20,250000
9807,25,429000
9808,32,489000
9809,28,341000
9810,23,486000
9811,38,214000
9812,39,425000
9813,26,438000
9814,36,383000
9815,36,367000
9816,40,414000
9817,22,483000
9818,37,483000
9819,22,397000
9820,37,366000
9821,22,267000
9822,20,456000
9823,33,321000
9824,30,376000
9825,36,359000
9826,39,412000
9827,34,257000
9828,31,407000
9829,28,320000
9830,22,232000
9831,23,314000
9832,34,281000
9833,28,322000
9834,29,433000
9835,22,461000
9836,33,299000
9837,24,463000
9838,39,475000
9839,24,410000
9840,28,290000
9841,36,378000
9842,28,228000
9843,33,343000
9844,23,335000
9845,20,204000
9846,39,353000
9847,31,372000
9848,27,201000
9849,29,305000
9850,27,214000
9851,32,488000
9852,27,372000
9853,24,461000
9854,20,332000
9855,28,365000
9856,35,325000
9857,40,421000
9858,33,271000
9859,30,472000
9860,20,375000
9861,33,343000
9862,34,419000
9863,39,266000
9864,26,367000
9865,30,277000
9866,39,455000
9867,26,372000
9868,29,212000
9869,21,343000
9870,21,432000
9871,24,285000
9872,25,369000
9873,36,331000
9874,22,400000
9875,20,432000
9876,40,402000
9877,21,415000
9878,27,478000
9879,20,237000
9880,33,384000
9881,28,388000
9882,20,345000
9883,37,323000
9884,35,269000
9885,21,259000
9886,29,280000
9887,29,361000
9888,29,368000
9889,22,472000
9890,20,422000
9891,27,250000
9892,40,439000
9893,37,219000
9894,21,265000
9895,26,297000
9896,38,495000
9897,28,228000
9898,26,457000
9899,39,309000
9900,39,409000
9901,22,333000
9902,36,369000
9903,23,364000
9904,21,460000
9905,32,269000
9906,22,379000
9907,29,371000
9908,30,317000
9909,30,347000
9910,30,244000
9911,26,288000
9912,27,468000
9913,34,300000
9914,27,232000
9915,23,320000
9916,34,367000
9917,23,474000
9918,36,310000
9919,38,383000
9920,31,488000
9921,35,209000
9922,24,411000
9923,40,309000
9924,22,313000
9925,32,253000
9926,29,258000
9927,38,263000
9928,24,456000
9929,31,260000
9930,28,218000
9931,26,369000
9932,26,289000
9933,20,406000
9934,23,246000
9935,34,242000
9936,32,495000
9937,23,315000
9938,31,443000
9939,37,201000
9940,25,332000
9941,23,345000
9942,24,393000
9943,31,399000
9944,30,289000
9945,31,434000
9946,22,251000
9947,33,366000
9948,21,207000
9949,28,337000
9950,28,317000
9951,20,468000
9952,40,472000
9953,35,489000
9954,28,269000
9955,26,217000
9956,40,445000
9957,24,382000
9958,40,472000
9959,38,260000
9960,26,434000
9961,36,472000
9962,40,248000
9963,20,376000
9964,38,341000
9965,38,334000
9966,39,357000
9967,40,353000
9968,33,444000
9969,36,238000
9970,37,283000
9971,38,379000
9972,20,322000
9973,25,475000
9974,25,223000
9975,22,232000
9976,25,279000
9977,21,236000
9978,29,227000
9979,37,254000
9980,24,438000
9981,25,267000
9982,22,438000
9983,24,274000
9984,30,305000
9985,35,394000
9986,30,335000
9987,37,262000
9988,36,273000
9989,29,229000
9990,39,230000
9991,34,405000
9992,36,461000
9993,27,500000
9994,25,260000
9995,37,219000
9996,30,399000
9997,30,219000
9998,25,244000
9999,38,309000
10000,22,359000
10001,20,456000
10002,39,241000
10003,33,357000
10004,32,494000
10005,21,344000
10006,33,397000
10007,38,267000
10008,31,378000
10009,36,262000
10010,40,228000
10011,26,324000
10012,31,395000
10013,29,221000
10014,26,315000
10015,28,319000
10016,21,224000
10017,33,469000
10018,27,482000
10019,38,351000
10020,31,455000
10021,29,221000
10022,20,442000
10023,32,341000
10024,23,211000
10025,28,463000
10026,32,226000
10027,28,458000
10028,39,341000
10029,35,338000
10030,40,429000
10031,22,467000
10032,26,380000
10033,36,411000
10034,27,366000
10035,31,256000
10036,37,373000
10037,39,465000
10038,33,243000
10039,28,450000
10040,33,232000
10041,36,498000
10042,22,241000
10043,32,249000
10044,29,216000
10045,32,337000
10046,32,382000
10047,20,318000
10048,35,471000
10049,33,370000
10050,37,306000
10051,26,448000
10052,29,318000
10053,40,205000
10054,28,366000
10055,39,290000
10056,38,240000
10057,23,303000
10058,24,494000
10059,34,409000
10060,25,310000
10061,28,363000
10062,38,397000
10063,38,270000
10064,33,220000
10065,28,378000
10066,34,301000
10067,26,465000
10068,27,339000
10069,22,434000
10070,36,311000
10071,28,305000
10072,29,280000
10073,26,428000
10074,33,262000
10075,40,390000
10076,27,305000
10077,29,286000
10078,38,286000
10079,38,239000
10080,25,459000
10081,25,265000
10082,30,300000
10083,22,212000
10084,35,401000
10085,31,359000
10086,40,496000
10087,29,228000
10088,39,347000
10089,31,432000
10090,39,279000
10091,25,383000
10092,34,456000
10093,29,444000
10094,31,317000
10095,27,296000
10096,34,322000
10097,28,433000
10098,23,359000
10099,31,498000
10100,30,258000
10101,39,471000
10102,39,389000
10103,23,357000
10104,39,418000
10105,22,304000
10106,30,272000
10107,35,229000
10108,21,325000
10109,27,365000
10110,39,410000
10111,20,459000
10112,31,399000
10113,20,379000
10114,30,396000
10115,35,245000
10116,34,358000
10117,40,266000
10118,20,484000
10119,35,411000
10120,36,362000
10121,24,463000
10122,29,236000
10123,20,364000
10124,27,457000
10125,29,319000
10126,22,225000
10127,33,362000
10128,22,422000
10129,21,406000
10130,20,428000
10131,30,208000
10132,20,245000
10133,33,394000
10134,24,255000
10135,32,333000
10136,36,468000
10137,39,296000
10138,25,295000
10139,24,299000
10140,23,485000
10141,27,448000
10142,23,461000
10143,30,342000
10144,35,417000
10145,22,289000
10146,25,499000
10147,25,456000
10148,37,416000
10149,29,411000
10150,38,306000
10151,40,256000
10152,40,268000
10153,32,357000
10154,23,379000
10155,32,364000
10156,27,397000
10157,36,461000
10158,30,222000
10159,28,295000
10160,25,411000
10161,35,399000
10162,27,384000
10163,29,336000
10164,30,259000
10165,20,278000
10166,21,433000
10167,27,477000
10168,21,288000
10169,34,261000
10170,22,440000
10171,37,488000
10172,39,326000
10173,31,379000
10174,29,247000
10175,29,340000
10176,24,260000
10177,28,267000
10178,23,310000
10179,22,209000
10180,24,239000
10181,32,497000
10182,24,241000
10183,33,314000
10184,33,401000
10185,24,203000
10186,29,241000
10187,20,301000
10188,29,466000
10189,36,384000
10190,35,482000
10191,38,369000
10192,31,211000
10193,31,350000
10194,36,361000
10195,28,265000
10196,21,463000
10197,38,243000
10198,40,330000
10199,35,239000
10200,24,418000
10201,40,207000
10202,39,277000
10203,35,234000
10204,25,300000
10205,24,364000
10206,23,317000
10207,36,406000
10208,21,232000
10209,33,372000
10210,37,309000
10211,36,474000
10212,34,480000
10213,37,224000
10214,38,443000
10215,24,423000
10216,38,442000
10217,22,329000
10218,40,216000
10219,27,452000
10220,37,212000
10221,22,477000
10222,21,285000
10223,24,300000
10224,30,209000
10225,20,413000
10226,28,428000
10227,21,272000
10228,22,498000
10229,21,328000
10230,20,403000
10231,35,486000
10232,32,297000
10233,31,313000
10234,29,301000
10235,40,258000
10236,28,301000
10237,26,214000
10238,34,276000
10239,28,312000
10240,21,349000
10241,40,286000
10242,30,438000
10243,35,292000
10244,24,206000
10245,29,479000
10246,30,236000
10247,32,360000
10248,34,422000
10249,40,222000
10250,37,211000
10251,24,322000
10252,21,369000
10253,36,396000
10254,24,476000
10255,24,477000
10256,35,308000
10257,31,497000
10258,21,399000
10259,29,363000
10260,21,462000
10261,32,252000
10262,39,495000
10263,27,475000
10264,37,274000
10265,28,257000
10266,37,343000
10267,39,243000
10268,29,310000
10269,35,484000
10270,23,368000
10271,36,468000
10272,29,205000
10273,27,250000
10274,29,402000
10275,23,479000
10276,33,257000
10277,23,243000
10278,29,458000
10279,26,297000
10280,27,317000
10281,36,395000
10282,26,410000
10283,33,360000
10284,39,432000
10285,39,287000
10286,40,433000
10287,25,313000
10288,22,425000
10289,37,430000
10290,37,210000
10291,39,393000
10292,20,278000
10293,31,413000
10294,39,351000
10295,36,229000
10296,24,420000
10297,40,372000
10298,21,341000
10299,27,393000
10300,24,356000
10301,29,295000
10302,30,222000
10303,30,424000
10304,24,219000
10305,32,284000
10306,38,245000
10307,39,333000
10308,28,225000
10309,40,321000
10310,37,275000
10311,39,304000
10312,31,488000
10313,39,331000
10314,21,432000
10315,20,337000
10316,24,422000
10317,36,449000
10318,29,293000
10319,29,324000
10320,39,292000
10321,27,439000
10322,31,260000
10323,23,257000
10324,21,393000
10325,29,390000
10326,32,321000
10327,27,361000
10328,29,375000
10329,39,319000
10330,40,320000
10331,26,428000
10332,25,228000
10333,22,304000
10334,35,203000
10335,35,332000
10336,21,428000
10337,31,344000
10338,23,279000
10339,29,260000
10340,34,394000
10341,31,393000
10342,27,442000
10343,36,472000
10344,29,292000
10345,30,467000
10346,39,289000
10347,37,486000
10348,40,425000
10349,31,374000
10350,26,383000
10351,21,400000
10352,23,399000
10353,35,320000
10354,39,381000
10355,25,251000
10356,30,391000
10357,30,343000
10358,34,445000
10359,20,470000
10360,24,413000
10361,20,379000
10362,40,204000
10363,39,357000
10364,27,247000
10365,39,251000
10366,38,386000
10367,34,211000
10368,21,247000
10369,39,444000
10370,37,485000
10371,22,263000
10372,39,248000
10373,21,433000
10374,34,442000
10375,20,219000
10376,33,456000
10377,28,270000
10378,34,347000
10379,22,301000
10380,26,327000
10381,37,384000
10382,33,279000
10383,38,328000
10384,40,327000
10385,31,328000
10386,31,220000
10387,23,284000
10388,27,436000
10389,32,484000
10390,37,425000
10391,38,418000
10392,21,339000
10393,40,376000
10394,36,430000
10395,33,333000
10396,35,344000
10397,35,311000
10398,34,388000
10399,26,426000
10400,29,418000
10401,25,374000
10402,38,387000
10403,39,291000
10404,21,499000
10405,35,225000
10406,31,386000
10407,31,363000
10408,32,360000
10409,38,434000
10410,35,413000
10411,34,246000
10412,33,402000
10413,36,260000
10414,38,231000
10415,30,300000
10416,29,396000
10417,25,375000
10418,20,398000
10419,40,315000
10420,27,274000
10421,38,333000
10422,27,322000
10423,35,329000
10424,32,492000
10425,22,449000
10426,27,396000
10427,31,372000
10428,36,260000
10429,31,347000
10430,32,490000
10431,39,480000
10432,36,486000
10433,30,345000
10434,22,220000
10435,36,368000
10436,32,278000
10437,25,307000
10438,37,270000
10439,36,332000
10440,37,335000
10441,32,322000
10442,34,321000
10443,38,497000
10444,34,232000
10445,39,296000
10446,32,426000
10447,33,239000
10448,21,254000
10449,35,223000
10450,21,500000
10451,24,448000
10452,36,256000
10453,29,492000
10454,38,345000
10455,26,314000
10456,28,293000
10457,36,279000
10458,37,344000
10459,33,216000
10460,30,483000
10461,35,429000
10462,38,244000
10463,23,275000
10464,24,276000
10465,21,234000
10466,24,340000
10467,27,462000
10468,38,212000
10469,40,284000
10470,20,486000
10471,34,344000
10472,28,429000
10473,40,360000
10474,33,385000
10475,39,336000
10476,40,310000
10477,22,355000
10478,21,213000
10479,34,245000
10480,37,277000
10481,29,395000
10482,30,271000
10483,22,470000
10484,27,354000
10485,33,213000
10486,24,238000
10487,21,458000
10488,31,379000
10489,39,274000
10490,31,370000
10491,25,293000
10492,35,342000
10493,40,255000
10494,30,466000
10495,27,250000
10496,29,457000
10497,39,235000
10498,34,496000
10499,37,231000
10500,31,419000
10501,38,381000
10502,27,260000
10503,30,437000
10504,39,346000
10505,20,280000
10506,31,474000
10507,22,236000
10508,23,330000
10509,38,462000
10510,25,206000
10511,23,361000
10512,38,363000
10513,37,361000
10514,24,331000
10515,36,438000
10516,39,356000
10517,22,213000
10518,20,334000
10519,20,448000
10520,36,400000
10521,30,267000
10522,26,338000
10523,26,362000
10524,23,270000
10525,27,491000
10526,27,253000
10527,27,371000
10528,33,332000
10529,26,281000
10530,27,325000
10531,26,387000
10532,26,406000
10533,26,321000
10534,40,336000
10535,21,474000
10536,40,337000
10537,24,256000
10538,36,483000
10539,25,207000
10540,28,240000
10541,22,321000
10542,40,432000
10543,21,441000
10544,36,231000
10545,23,283000
10546,28,262000
10547,32,374000
10548,29,462000
10549,26,312000
10550,21,462000
10551,30,240000
10552,25,206000
10553,21,309000
10554,27,408000
10555,31,335000
10556,22,286000
10557,24,284000
10558,28,358000
10559,24,470000
10560,37,380000
10561,37,229000
10562,20,355000
10563,25,380000
10564,37,403000
10565,39,453000
10566,26,270000
10567,37,223000
10568,20,400000
10569,30,362000
10570,23,368000
10571,20,319000
10572,26,278000
10573,40,247000
10574,21,329000
10575,33,216000
10576,31,464000
10577,25,370000
10578,29,478000
10579,34,210000
10580,28,298000
10581,38,266000
10582,28,443000
10583,21,289000
10584,34,467000
10585,34,222000
10586,38,413000
10587,26,386000
10588,37,213000
10589,26,356000
10590,25,498000
10591,28,257000
10592,35,475000
10593,23,221000
10594,23,468000
10595,40,330000
10596,31,269000
10597,35,332000
10598,28,391000
10599,31,453000
10600,40,352000
10601,21,321000
10602,22,436000
10603,28,460000
10604,25,496000
10605,40,314000
10606,20,252000
10607,28,461000
10608,34,260000
10609,25,315000
10610,30,456000
10611,30,438000
10612,35,282000
10613,27,412000
10614,38,419000
10615,34,500000
10616,32,420000
10617,29,450000
10618,33,216000
10619,34,487000
10620,28,234000
10621,27,476000
10622,28,382000
10623,20,417000
10624,34,447000
10625,32,339000
10626,23,408000
10627,20,313000
10628,22,432000
10629,39,242000
10630,29,205000
10631,22,449000
10632,37,249000
10633,40,421000
10634,22,472000
10635,31,356000
10636,35,477000
10637,32,271000
10638,25,290000
10639,20,433000
10640,35,481000
10641,36,337000
10642,32,378000
10643,22,355000
10644,23,388000
10645,25,375000
10646,35,249000
10647,28,324000
10648,32,293000
10649,20,317000
10650,38,217000
10651,28,301000
10652,33,464000
10653,29,463000
10654,25,216000
10655,38,400000
10656,37,280000
10657,34,268000
10658,33,469000
10659,20,439000
10660,29,450000
10661,33,376000
10662,26,421000
10663,27,308000
10664,24,209000
10665,24,315000
10666,38,435000
10667,30,337000
10668,39,494000
10669,24,380000
10670,32,451000
10671,31,337000
10672,23,205000
10673,25,437000
10674,31,252000
10675,26,458000
10676,25,415000
10677,26,455000
10678,35,320000
10679,33,401000
10680,20,223000
10681,37,223000
10682,37,260000
10683,27,235000
10684,37,248000
10685,32,272000
10686,23,397000
10687,23,441000
10688,36,331000
10689,27,236000
10690,34,308000
10691,36,313000
10692,24,449000
10693,21,405000
10694,33,387000
10695,23,227000
10696,37,249000
10697,38,266000
10698,35,323000
10699,38,256000
10700,38,479000
10701,27,490000
10702,35,443000
10703,33,343000
10704,28,484000
10705,34,346000
10706,22,491000
10707,27,263000
10708,32,496000
10709,38,467000
10710,36,214000
10711,36,434000
10712,39,428000
10713,37,478000
10714,40,292000
10715,20,285000
10716,22,233000
10717,30,354000
10718,25,448000
10719,36,403000
10720,26,234000
10721,30,483000
10722,34,205000
10723,27,312000
10724,35,204000
10725,29,276000
10726,27,310000
10727,22,280000
10728,39,227000
10729,26,252000
10730,36,318000
10731,35,401000
10732,39,494000
10733,29,342000
10734,21,269000
10735,27,322000
10736,34,448000
10737,26,318000
10738,31,444000
10739,36,429000
10740,35,421000
10741,36,473000
10742,40,279000
10743,25,406000
10744,20,386000
10745,35,384000
10746,23,345000
10747,20,250000
10748,32,474000
10749,38,219000
10750,37,385000
10751,24,451000
10752,24,225000
10753,39,363000
10754,39,236000
10755,26,266000
10756,25,356000
10757,26,225000
10758,32,268000
10759,21,427000
10760,32,305000
10761,21,328000
10762,37,329000
10763,22,240000
10764,40,245000
10765,35,468000
10766,35,448000
10767,30,228000
10768,35,347000
10769,34,329000
10770,34,408000
10771,20,365000
10772,35,470000
10773,36,458000
10774,40,291000
10775,26,451000
10776,30,242000
10777,24,464000
10778,22,232000
10779,34,469000
10780,37,258000
10781,30,250000
